org,repo,number,date,state,user
jupyter,nbformat,67,2016-11-22 09:55:20,closed,minrk
jupyter,nbformat,68,2016-11-22 13:56:36,closed,minrk
jupyter,nbformat,69,2016-11-27 06:58:50,closed,gnestor
jupyter,nbformat,70,2016-11-28 17:52:45,closed,rgbkrk
jupyter,nbformat,71,2016-11-30 16:25:44,closed,takluyver
jupyter,nbformat,72,2016-11-30 19:42:54,closed,minrk
jupyter,nbformat,73,2016-12-05 05:58:59,closed,tarzzz
jupyter,nbformat,74,2016-12-06 17:30:29,closed,opoplawski
jupyter,nbformat,75,2016-12-07 00:01:12,open,SylvainCorlay
jupyter,nbformat,76,2016-12-07 19:09:56,closed,infinity0
jupyter,nbformat,77,2016-12-11 17:33:18,closed,mgeier
jupyter,nbformat,78,2016-12-15 18:18:31,open,blink1073
jupyter,nbformat,79,2016-12-17 03:26:30,closed,mpacer
jupyter,nbformat,80,2017-01-17 17:37:16,open,jasongrout
jupyter,nbformat,81,2017-01-28 14:39:32,open,takluyver
jupyter,nbformat,82,2017-02-02 10:55:18,closed,vidartf
jupyter,nbformat,83,2017-02-08 17:09:15,closed,takluyver
jupyter,nbformat,84,2017-02-09 01:04:44,open,rgbkrk
jupyter,nbformat,85,2017-02-10 13:05:53,closed,vidartf
jupyter,nbformat,86,2017-02-10 15:22:44,closed,minrk
jupyter,nbformat,87,2017-02-10 15:46:19,closed,vidartf
jupyter,nbformat,88,2017-02-16 13:22:32,closed,takluyver
jupyter,nbformat,89,2017-02-17 15:04:23,closed,minrk
jupyter,nbformat,90,2017-02-17 16:49:52,closed,takluyver
jupyter,nbformat,91,2017-03-30 20:51:00,open,mpacer
jupyter,nbgrader,180,2015-03-30 15:07:13,closed,jhamrick
jupyter,nbgrader,181,2015-03-30 19:15:59,closed,jhamrick
jupyter,nbgrader,182,2015-03-30 19:17:28,closed,jhamrick
jupyter,nbgrader,183,2015-04-01 00:21:02,closed,ellisonbg
jupyter,nbgrader,184,2015-04-01 00:22:40,closed,ellisonbg
jupyter,nbgrader,185,2015-04-01 00:41:54,closed,ellisonbg
jupyter,nbgrader,186,2015-04-01 17:38:08,closed,jhamrick
jupyter,nbgrader,187,2015-04-01 18:00:31,closed,jhamrick
jupyter,nbgrader,188,2015-04-01 18:27:04,closed,Carreau
jupyter,nbgrader,189,2015-04-01 18:59:28,closed,jdfreder
jupyter,nbgrader,190,2015-04-01 19:43:29,closed,jhamrick
jupyter,nbgrader,191,2015-04-01 19:46:58,closed,jhamrick
jupyter,nbgrader,192,2015-04-01 20:57:48,closed,jdfreder
jupyter,nbgrader,193,2015-04-02 07:33:16,closed,jhamrick
jupyter,nbgrader,194,2015-04-02 19:13:18,closed,jhamrick
jupyter,nbgrader,195,2015-04-02 19:13:57,closed,jhamrick
jupyter,nbgrader,196,2015-04-02 19:15:10,closed,jhamrick
jupyter,nbgrader,197,2015-04-03 00:24:32,closed,jhamrick
jupyter,nbgrader,198,2015-04-04 16:57:05,closed,ellisonbg
jupyter,nbgrader,199,2015-04-04 21:48:36,open,jhamrick
jupyter,nbgrader,200,2015-04-04 22:02:12,closed,ellisonbg
jupyter,nbgrader,201,2015-04-05 00:51:27,closed,jhamrick
jupyter,nbgrader,202,2015-04-05 18:49:45,closed,jhamrick
jupyter,nbgrader,203,2015-04-05 20:43:25,closed,jhamrick
jupyter,nbgrader,204,2015-04-05 21:29:15,closed,jhamrick
jupyter,nbgrader,205,2015-04-06 03:50:13,closed,ellisonbg
jupyter,nbgrader,206,2015-04-06 03:51:29,closed,ellisonbg
jupyter,nbgrader,207,2015-04-06 18:00:12,closed,jhamrick
jupyter,nbgrader,208,2015-04-06 18:56:45,closed,jhamrick
jupyter,nbgrader,209,2015-04-07 00:14:59,closed,jhamrick
jupyter,nbgrader,210,2015-04-07 03:17:54,closed,jhamrick
jupyter,nbgrader,211,2015-04-07 03:27:27,closed,jhamrick
jupyter,nbgrader,212,2015-04-07 03:27:50,closed,jhamrick
jupyter,nbgrader,213,2015-04-07 03:28:10,closed,jhamrick
jupyter,nbgrader,214,2015-04-07 03:28:26,closed,jhamrick
jupyter,nbgrader,215,2015-04-07 03:41:36,closed,jhamrick
jupyter,nbgrader,216,2015-04-07 05:31:49,closed,jhamrick
jupyter,nbgrader,217,2015-04-07 05:35:52,closed,jhamrick
jupyter,nbgrader,218,2015-04-07 06:57:19,closed,jhamrick
jupyter,nbgrader,219,2015-04-07 17:08:31,closed,jhamrick
jupyter,nbgrader,220,2015-04-07 17:38:49,closed,jhamrick
jupyter,nbgrader,221,2015-04-07 19:31:37,closed,jhamrick
jupyter,nbgrader,222,2015-04-08 21:34:47,closed,jhamrick
jupyter,nbgrader,223,2015-04-08 22:03:05,closed,jhamrick
jupyter,nbgrader,224,2015-04-08 22:27:52,closed,jhamrick
jupyter,nbgrader,225,2015-04-08 22:50:10,closed,jhamrick
jupyter,nbgrader,226,2015-04-08 23:07:18,closed,jhamrick
jupyter,nbgrader,227,2015-04-09 00:12:23,closed,jhamrick
jupyter,nbgrader,228,2015-04-09 00:39:24,closed,jhamrick
jupyter,nbgrader,229,2015-04-09 01:00:15,closed,jhamrick
jupyter,nbgrader,230,2015-04-09 04:43:59,closed,jhamrick
jupyter,nbgrader,231,2015-04-09 16:24:01,closed,jhamrick
jupyter,nbgrader,232,2015-04-09 18:08:22,closed,jhamrick
jupyter,nbgrader,233,2015-04-09 20:30:08,closed,jhamrick
jupyter,nbgrader,234,2015-04-10 17:31:35,open,vmatalon
jupyter,nbgrader,235,2015-04-12 00:45:06,open,smeylan
jupyter,nbgrader,236,2015-04-12 18:08:54,closed,ellisonbg
jupyter,nbgrader,237,2015-04-12 18:28:13,closed,ellisonbg
jupyter,nbgrader,238,2015-04-12 18:40:51,closed,ellisonbg
jupyter,nbgrader,239,2015-04-12 18:42:27,closed,ellisonbg
jupyter,nbgrader,240,2015-04-13 16:49:31,closed,jhamrick
jupyter,nbgrader,241,2015-04-13 16:54:31,closed,jhamrick
jupyter,nbgrader,242,2015-04-13 17:45:44,closed,ellisonbg
jupyter,nbgrader,243,2015-04-13 18:00:40,closed,jhamrick
jupyter,nbgrader,244,2015-04-13 23:08:56,closed,redSlug
jupyter,nbgrader,245,2015-04-14 23:29:08,closed,jhamrick
jupyter,nbgrader,246,2015-04-16 00:26:43,closed,jhamrick
jupyter,nbgrader,247,2015-04-16 00:34:30,closed,jhamrick
jupyter,nbgrader,248,2015-04-16 17:42:24,closed,jhamrick
jupyter,nbgrader,249,2015-04-16 22:03:45,closed,jhamrick
jupyter,nbgrader,250,2015-04-17 17:10:00,closed,suchow
jupyter,nbgrader,251,2015-04-18 00:17:12,closed,jhamrick
jupyter,nbgrader,252,2015-04-18 00:32:06,closed,jhamrick
jupyter,nbgrader,253,2015-04-19 20:58:05,closed,jhamrick
jupyter,nbgrader,254,2015-04-19 23:09:33,closed,jhamrick
jupyter,nbgrader,255,2015-04-23 18:32:02,closed,jhamrick
jupyter,nbgrader,256,2015-04-24 17:14:42,open,suchow
jupyter,nbgrader,257,2015-04-29 19:55:47,closed,ellisonbg
jupyter,nbgrader,258,2015-05-06 19:48:00,closed,ellisonbg
jupyter,nbgrader,259,2015-05-08 18:46:46,closed,jhamrick
jupyter,nbgrader,260,2015-05-09 00:37:21,closed,suchow
jupyter,nbgrader,261,2015-05-13 07:08:33,closed,jhamrick
jupyter,nbgrader,262,2015-05-24 22:44:55,closed,jhamrick
jupyter,nbgrader,263,2015-05-25 01:22:40,closed,jhamrick
jupyter,nbgrader,264,2015-05-25 02:47:45,closed,jhamrick
jupyter,nbgrader,265,2015-05-25 20:13:45,closed,jhamrick
jupyter,nbgrader,266,2015-05-25 20:17:51,closed,jhamrick
jupyter,nbgrader,267,2015-05-25 20:52:50,closed,jhamrick
jupyter,nbgrader,268,2015-05-25 22:35:38,closed,jhamrick
jupyter,nbgrader,269,2015-05-25 23:00:03,closed,jhamrick
jupyter,nbgrader,270,2015-05-26 00:18:00,closed,jhamrick
jupyter,nbgrader,271,2015-05-26 06:55:46,closed,jhamrick
jupyter,nbgrader,272,2015-05-26 07:43:25,closed,jhamrick
jupyter,nbgrader,273,2015-05-26 18:59:59,closed,jhamrick
jupyter,nbgrader,274,2015-05-26 19:34:05,closed,jhamrick
jupyter,nbgrader,275,2015-05-26 20:16:53,closed,jhamrick
jupyter,nbgrader,276,2015-05-26 20:24:31,closed,jhamrick
jupyter,nbgrader,277,2015-05-26 21:03:23,closed,jhamrick
jupyter,nbgrader,278,2015-05-26 22:43:46,closed,jhamrick
jupyter,nbgrader,279,2015-05-26 23:17:31,closed,jhamrick
jupyter,nbgrader,280,2015-05-27 00:09:19,closed,jhamrick
jupyter,nbgrader,281,2015-05-27 00:35:00,closed,jhamrick
jupyter,nbgrader,282,2015-05-27 02:56:03,closed,jhamrick
jupyter,nbgrader,283,2015-05-27 03:00:32,closed,jhamrick
jupyter,nbgrader,284,2015-05-27 18:03:09,closed,jhamrick
jupyter,nbgrader,285,2015-05-28 01:39:20,closed,jhamrick
jupyter,nbgrader,286,2015-05-29 19:01:14,closed,jhamrick
jupyter,nbgrader,287,2015-05-29 19:12:06,closed,jhamrick
jupyter,nbgrader,288,2015-05-30 00:33:38,closed,jhamrick
jupyter,nbgrader,289,2015-06-01 03:15:06,closed,jhamrick
jupyter,nbgrader,290,2015-06-06 22:12:08,closed,jhamrick
jupyter,nbgrader,291,2015-06-09 21:43:32,closed,jhamrick
jupyter,nbgrader,292,2015-06-10 19:08:00,closed,jhamrick
jupyter,nbgrader,293,2015-06-11 22:21:25,closed,jhamrick
jupyter,nbgrader,294,2015-06-12 05:28:24,closed,jhamrick
jupyter,nbgrader,295,2015-06-12 17:39:30,closed,jhamrick
jupyter,nbgrader,296,2015-06-12 18:30:39,closed,jhamrick
jupyter,nbgrader,297,2015-06-12 18:56:27,closed,jhamrick
jupyter,nbgrader,298,2015-06-12 23:17:26,closed,jhamrick
jupyter,nbgrader,299,2015-06-13 00:53:27,closed,jhamrick
jupyter,nbgrader,300,2015-06-23 16:39:01,closed,jhamrick
jupyter,nbgrader,301,2015-06-23 16:48:01,closed,jhamrick
jupyter,nbgrader,302,2015-06-24 05:47:24,closed,jhamrick
jupyter,nbgrader,303,2015-06-24 06:26:10,closed,jhamrick
jupyter,nbgrader,304,2015-06-24 06:34:15,closed,jhamrick
jupyter,nbgrader,305,2015-06-24 22:35:26,closed,jhamrick
jupyter,nbgrader,306,2015-06-24 23:18:57,closed,jhamrick
jupyter,nbgrader,307,2015-06-25 19:07:56,closed,jonathanmorgan
jupyter,nbgrader,308,2015-06-25 19:08:32,closed,jonathanmorgan
jupyter,nbgrader,309,2015-06-25 21:42:45,closed,jhamrick
jupyter,nbgrader,310,2015-06-26 00:02:53,closed,jhamrick
jupyter,nbgrader,311,2015-06-26 00:30:40,closed,jhamrick
jupyter,nbgrader,312,2015-06-26 02:37:31,closed,jhamrick
jupyter,nbgrader,313,2015-06-26 04:22:19,closed,jhamrick
jupyter,nbgrader,314,2015-07-07 14:21:45,closed,jhamrick
jupyter,nbgrader,315,2015-07-07 14:23:24,closed,jhamrick
jupyter,nbgrader,316,2015-07-07 14:24:56,closed,jhamrick
jupyter,nbgrader,317,2015-07-07 14:29:42,closed,jhamrick
jupyter,nbgrader,318,2015-07-11 16:01:36,closed,jhamrick
jupyter,nbgrader,319,2015-07-11 16:20:06,closed,lphk92
jupyter,nbgrader,320,2015-07-11 16:23:32,closed,jhamrick
jupyter,nbgrader,321,2015-07-11 16:47:19,closed,jhamrick
jupyter,nbgrader,322,2015-07-11 16:54:01,closed,jhamrick
jupyter,nbgrader,323,2015-07-11 17:17:07,closed,Carreau
jupyter,nbgrader,324,2015-07-11 18:20:52,closed,ellachao
jupyter,nbgrader,325,2015-07-11 18:25:33,closed,alope107
jupyter,nbgrader,326,2015-07-11 21:23:17,closed,alope107
jupyter,nbgrader,327,2015-07-12 04:26:17,closed,jhamrick
jupyter,nbgrader,328,2015-07-12 05:33:43,closed,jhamrick
jupyter,nbgrader,329,2015-07-12 14:36:44,closed,Carreau
jupyter,nbgrader,330,2015-07-12 14:53:08,closed,lphk92
jupyter,nbgrader,331,2015-07-12 15:40:41,open,rmorshea
jupyter,nbgrader,332,2015-07-12 15:46:25,closed,willingc
jupyter,nbgrader,333,2015-07-12 15:55:53,closed,willingc
jupyter,nbgrader,334,2015-07-12 17:38:52,closed,alope107
jupyter,nbgrader,335,2015-07-12 21:21:15,closed,jhamrick
jupyter,nbgrader,336,2015-07-12 21:56:05,closed,ellachao
jupyter,nbgrader,337,2015-07-12 22:34:42,closed,svurens
jupyter,nbgrader,338,2015-07-14 23:40:57,closed,willingc
jupyter,nbgrader,339,2015-07-16 02:40:20,closed,jhamrick
jupyter,nbgrader,340,2015-07-16 22:21:03,closed,jhamrick
jupyter,nbgrader,341,2015-07-16 23:02:13,closed,jhamrick
jupyter,nbgrader,342,2015-07-16 23:23:26,closed,jhamrick
jupyter,nbgrader,343,2015-07-16 23:30:46,closed,jhamrick
jupyter,nbgrader,344,2015-07-16 23:39:03,closed,jhamrick
jupyter,nbgrader,345,2015-07-16 23:41:50,closed,jhamrick
jupyter,nbgrader,346,2015-07-17 02:37:57,closed,Carreau
jupyter,nbgrader,347,2015-07-17 15:53:24,closed,jhamrick
jupyter,nbgrader,348,2015-07-17 16:05:06,open,Carreau
jupyter,nbgrader,349,2015-07-17 16:32:31,closed,jhamrick
jupyter,nbgrader,350,2015-07-20 04:25:25,closed,jzmiller1
jupyter,nbgrader,351,2015-07-20 22:21:29,closed,jhamrick
jupyter,nbgrader,352,2015-07-20 23:51:51,closed,jhamrick
jupyter,nbgrader,353,2015-08-10 18:35:20,closed,ellisonbg
jupyter,nbgrader,354,2015-08-10 20:01:56,closed,jhamrick
jupyter,nbgrader,355,2015-08-12 01:05:33,closed,jhamrick
jupyter,nbgrader,356,2015-08-12 02:06:05,closed,jhamrick
jupyter,nbgrader,357,2015-08-12 19:31:04,closed,jhamrick
jupyter,nbgrader,358,2015-08-13 00:56:26,closed,jhamrick
jupyter,nbgrader,359,2015-08-13 02:08:59,closed,jhamrick
jupyter,nbgrader,360,2015-08-14 04:38:57,closed,jhamrick
jupyter,nbgrader,361,2015-08-17 22:29:01,open,jhamrick
jupyter,nbgrader,362,2015-08-18 01:23:36,closed,jhamrick
jupyter,nbgrader,363,2015-08-18 19:09:16,closed,jhamrick
jupyter,nbgrader,364,2015-08-18 23:32:32,closed,jhamrick
jupyter,nbgrader,365,2015-08-18 23:50:29,closed,jhamrick
jupyter,nbgrader,366,2015-08-19 01:08:50,closed,jhamrick
jupyter,nbgrader,367,2015-08-19 01:14:14,closed,jhamrick
jupyter,nbgrader,368,2015-08-19 01:15:56,closed,jhamrick
jupyter,nbgrader,369,2015-08-19 01:18:51,closed,jhamrick
jupyter,nbgrader,370,2015-08-19 01:51:59,closed,jhamrick
jupyter,nbgrader,371,2015-08-19 01:59:26,closed,jhamrick
jupyter,nbgrader,372,2015-08-19 02:27:30,closed,jhamrick
jupyter,nbgrader,373,2015-08-19 02:53:01,closed,jhamrick
jupyter,nbgrader,374,2015-08-19 15:42:15,closed,jhamrick
jupyter,nbgrader,375,2015-08-19 23:05:31,closed,jhamrick
jupyter,nbgrader,376,2015-08-20 18:42:28,closed,jhamrick
jupyter,nbgrader,377,2015-08-20 19:08:33,closed,jhamrick
jupyter,nbgrader,378,2015-08-20 19:13:53,closed,jhamrick
jupyter,nbgrader,379,2015-08-21 00:14:38,closed,jhamrick
jupyter,nbgrader,380,2015-08-21 01:38:46,closed,jhamrick
jupyter,nbgrader,381,2015-08-22 20:40:02,closed,jhamrick
jupyter,nbgrader,382,2015-08-28 22:45:05,closed,jhamrick
jupyter,nbgrader,383,2015-08-28 22:46:15,closed,jhamrick
jupyter,nbgrader,384,2015-08-28 23:19:33,closed,jhamrick
jupyter,nbgrader,385,2015-08-28 23:45:23,closed,jhamrick
jupyter,nbgrader,386,2015-08-28 23:59:10,closed,jhamrick
jupyter,nbgrader,387,2015-08-29 00:34:02,closed,jhamrick
jupyter,nbgrader,388,2015-08-29 02:14:23,closed,willingc
jupyter,nbgrader,389,2015-08-29 08:51:50,closed,Carreau
jupyter,nbgrader,390,2015-08-29 17:49:17,closed,dementrock
jupyter,nbgrader,391,2015-08-29 19:21:17,closed,jonathanmorgan
jupyter,nbgrader,392,2015-08-29 20:41:44,closed,willingc
jupyter,nbgrader,393,2015-08-29 20:44:14,closed,willingc
jupyter,nbgrader,394,2015-08-29 22:07:25,closed,jonathanmorgan
jupyter,nbgrader,395,2015-08-29 23:44:13,closed,jhamrick
jupyter,nbgrader,396,2015-08-30 01:52:37,closed,jhamrick
jupyter,nbgrader,397,2015-08-30 07:11:54,closed,jhamrick
jupyter,nbgrader,398,2015-08-30 14:18:13,closed,jonathanmorgan
jupyter,nbgrader,399,2015-08-31 17:29:03,closed,jhamrick
jupyter,nbgrader,400,2015-08-31 18:02:48,closed,jonathanmorgan
jupyter,nbgrader,401,2015-08-31 20:21:31,closed,willingc
jupyter,nbgrader,402,2015-08-31 20:24:38,closed,willingc
jupyter,nbgrader,403,2015-08-31 21:42:08,closed,jklymak
jupyter,nbgrader,404,2015-09-01 04:22:06,closed,joschu
jupyter,nbgrader,405,2015-09-01 07:45:41,closed,minrk
jupyter,nbgrader,406,2015-09-01 12:56:06,closed,Carreau
jupyter,nbgrader,407,2015-09-01 18:57:56,closed,jhamrick
jupyter,nbgrader,408,2015-09-01 20:05:31,closed,jhamrick
jupyter,nbgrader,409,2015-09-01 23:50:18,closed,jhamrick
jupyter,nbgrader,410,2015-09-02 23:55:06,closed,jhamrick
jupyter,nbgrader,411,2015-09-03 00:13:55,closed,jhamrick
jupyter,nbgrader,412,2015-09-03 01:18:30,closed,jhamrick
jupyter,nbgrader,413,2015-09-03 16:35:44,closed,jhamrick
jupyter,nbgrader,414,2015-09-03 20:04:14,closed,willingc
jupyter,nbgrader,415,2015-09-10 19:43:57,closed,joschu
jupyter,nbgrader,416,2015-09-10 20:04:08,closed,joschu
jupyter,nbgrader,417,2015-09-21 14:29:53,closed,jhamrick
jupyter,nbgrader,418,2015-09-21 14:31:27,closed,jhamrick
jupyter,nbgrader,419,2015-09-21 14:32:34,closed,jhamrick
jupyter,nbgrader,420,2015-10-03 19:52:11,closed,vinaykola
jupyter,nbgrader,421,2015-10-03 20:26:34,closed,vinaykola
jupyter,nbgrader,422,2015-10-06 18:47:13,closed,jhamrick
jupyter,nbgrader,423,2015-10-07 18:21:55,closed,jhamrick
jupyter,nbgrader,424,2015-10-19 20:56:43,closed,mandli
jupyter,nbgrader,425,2015-11-01 22:44:47,closed,Carreau
jupyter,nbgrader,426,2015-11-18 21:39:53,closed,mandli
jupyter,nbgrader,427,2015-11-30 14:54:07,closed,ischurov
jupyter,nbgrader,428,2015-12-08 03:59:22,closed,ellisonbg
jupyter,nbgrader,429,2015-12-10 03:05:36,closed,ellisonbg
jupyter,nbgrader,430,2016-01-06 20:54:05,closed,jdfreder
jupyter,nbgrader,431,2016-01-08 04:22:30,closed,olgabot
jupyter,nbgrader,432,2016-01-09 01:08:09,closed,olgabot
jupyter,nbgrader,433,2016-01-12 17:30:33,closed,mikebolt
jupyter,nbgrader,434,2016-01-13 10:06:07,closed,sansary
jupyter,nbgrader,435,2016-01-16 19:44:05,open,willingc
jupyter,nbgrader,436,2016-01-20 20:38:00,open,davis68
jupyter,nbgrader,437,2016-01-20 20:40:45,open,davis68
jupyter,nbgrader,438,2016-01-29 19:56:19,closed,davis68
jupyter,nbgrader,439,2016-01-31 18:22:08,closed,ellisonbg
jupyter,nbgrader,440,2016-02-08 22:29:51,closed,dsblank
jupyter,nbgrader,441,2016-02-11 18:07:50,closed,davis68
jupyter,nbgrader,442,2016-02-21 19:45:55,closed,jhamrick
jupyter,nbgrader,443,2016-03-02 20:28:01,closed,jhamrick
jupyter,nbgrader,444,2016-03-02 21:25:54,closed,jhamrick
jupyter,nbgrader,445,2016-03-03 02:40:57,closed,jhamrick
jupyter,nbgrader,446,2016-03-03 03:21:19,closed,jhamrick
jupyter,nbgrader,447,2016-03-03 04:23:17,closed,jhamrick
jupyter,nbgrader,448,2016-03-03 04:52:44,closed,jhamrick
jupyter,nbgrader,449,2016-03-03 05:16:26,closed,jhamrick
jupyter,nbgrader,450,2016-03-03 13:39:19,closed,willingc
jupyter,nbgrader,451,2016-03-03 15:11:06,closed,jhamrick
jupyter,nbgrader,452,2016-03-03 20:39:53,closed,jhamrick
jupyter,nbgrader,453,2016-03-03 22:15:31,closed,jhamrick
jupyter,nbgrader,454,2016-03-03 22:52:40,closed,jhamrick
jupyter,nbgrader,455,2016-03-04 00:44:48,closed,jhamrick
jupyter,nbgrader,456,2016-03-04 02:23:52,closed,willingc
jupyter,nbgrader,457,2016-03-04 03:20:44,closed,jhamrick
jupyter,nbgrader,458,2016-03-04 03:41:12,closed,jhamrick
jupyter,nbgrader,459,2016-03-04 07:22:49,closed,willingc
jupyter,nbgrader,460,2016-03-04 23:55:49,closed,jhamrick
jupyter,nbgrader,461,2016-03-05 05:01:16,closed,jhamrick
jupyter,nbgrader,462,2016-03-05 21:23:19,closed,jhamrick
jupyter,nbgrader,463,2016-03-05 22:58:23,closed,jhamrick
jupyter,nbgrader,464,2016-03-08 18:53:58,closed,jhamrick
jupyter,nbgrader,465,2016-03-08 19:52:05,closed,jhamrick
jupyter,nbgrader,466,2016-03-09 01:23:47,closed,jhamrick
jupyter,nbgrader,467,2016-03-09 15:54:56,closed,minrk
jupyter,nbgrader,468,2016-03-15 12:28:01,closed,alchemyst
jupyter,nbgrader,469,2016-03-15 12:31:50,closed,alchemyst
jupyter,nbgrader,470,2016-03-15 15:49:10,closed,jhamrick
jupyter,nbgrader,471,2016-03-20 20:45:25,closed,olgabot
jupyter,nbgrader,472,2016-03-21 19:04:07,closed,olgabot
jupyter,nbgrader,473,2016-03-28 17:41:23,closed,jhamrick
jupyter,nbgrader,474,2016-03-28 22:24:20,closed,jhamrick
jupyter,nbgrader,475,2016-03-30 23:32:51,closed,willingc
jupyter,nbgrader,476,2016-04-01 14:59:38,closed,ellisonbg
jupyter,nbgrader,477,2016-04-02 06:15:38,closed,jhamrick
jupyter,nbgrader,478,2016-04-04 21:08:16,closed,jhamrick
jupyter,nbgrader,479,2016-04-04 22:11:48,closed,jhamrick
jupyter,nbgrader,480,2016-04-06 05:18:57,closed,ellisonbg
jupyter,nbgrader,481,2016-04-06 06:35:07,closed,jhamrick
jupyter,nbgrader,482,2016-04-06 06:37:29,closed,jhamrick
jupyter,nbgrader,483,2016-04-06 06:43:28,open,jhamrick
jupyter,nbgrader,484,2016-04-06 06:46:57,closed,jhamrick
jupyter,nbgrader,485,2016-04-11 18:03:53,closed,willingc
jupyter,nbgrader,486,2016-04-11 18:53:22,closed,jhamrick
jupyter,nbgrader,487,2016-04-19 19:15:35,closed,ellisonbg
jupyter,nbgrader,488,2016-04-19 19:17:17,open,ellisonbg
jupyter,nbgrader,489,2016-04-19 20:26:09,closed,jhamrick
jupyter,nbgrader,490,2016-04-19 20:33:10,closed,jhamrick
jupyter,nbgrader,491,2016-04-19 20:34:23,closed,jhamrick
jupyter,nbgrader,492,2016-04-21 18:53:58,closed,jhamrick
jupyter,nbgrader,493,2016-04-21 20:15:55,closed,jhamrick
jupyter,nbgrader,494,2016-04-22 00:48:26,closed,jhamrick
jupyter,nbgrader,495,2016-04-22 01:19:46,closed,jhamrick
jupyter,nbgrader,496,2016-04-22 18:15:52,open,jhamrick
jupyter,nbgrader,497,2016-04-22 20:02:13,closed,magsol
jupyter,nbgrader,498,2016-04-23 02:31:27,closed,jhamrick
jupyter,nbgrader,499,2016-04-23 04:28:26,closed,jhamrick
jupyter,nbgrader,500,2016-04-23 22:00:42,closed,dlsun
jupyter,nbgrader,501,2016-04-25 21:54:27,closed,remram44
jupyter,nbgrader,502,2016-04-27 15:15:16,closed,jhamrick
jupyter,nbgrader,503,2016-04-28 18:43:09,closed,lgpage
jupyter,nbgrader,504,2016-04-30 12:00:03,closed,lgpage
jupyter,nbgrader,505,2016-04-30 17:05:00,closed,jhamrick
jupyter,nbgrader,506,2016-04-30 17:49:33,closed,jhamrick
jupyter,nbgrader,507,2016-04-30 20:14:08,closed,jhamrick
jupyter,nbgrader,508,2016-04-30 21:44:28,closed,jhamrick
jupyter,nbgrader,509,2016-04-30 21:54:01,closed,jhamrick
jupyter,nbgrader,510,2016-04-30 22:11:19,closed,jhamrick
jupyter,nbgrader,511,2016-05-01 13:32:57,closed,lgpage
jupyter,nbgrader,512,2016-05-05 01:17:24,closed,lgpage
jupyter,nbgrader,513,2016-05-05 14:13:03,closed,jhamrick
jupyter,nbgrader,514,2016-05-24 21:05:45,closed,Sullivanstatistics
jupyter,nbgrader,515,2016-05-30 22:31:46,closed,magsol
jupyter,nbgrader,516,2016-06-09 18:08:26,closed,randy3k
jupyter,nbgrader,517,2016-06-09 22:08:42,closed,randy3k
jupyter,nbgrader,518,2016-06-13 15:54:45,open,magsol
jupyter,nbgrader,519,2016-06-15 19:04:56,closed,huwf
jupyter,nbgrader,520,2016-06-20 23:05:06,closed,jhamrick
jupyter,nbgrader,521,2016-06-23 20:43:18,closed,jhamrick
jupyter,nbgrader,522,2016-06-23 21:42:12,closed,jhamrick
jupyter,nbgrader,523,2016-06-23 23:00:17,closed,jhamrick
jupyter,nbgrader,524,2016-06-25 14:14:48,closed,GadgetSteve
jupyter,nbgrader,525,2016-07-01 13:10:46,closed,jhamrick
jupyter,nbgrader,526,2016-07-04 14:52:13,closed,lgpage
jupyter,nbgrader,527,2016-07-14 14:14:06,closed,jhamrick
jupyter,nbgrader,528,2016-07-14 14:15:12,closed,jhamrick
jupyter,nbgrader,529,2016-07-28 00:14:50,closed,huwf
jupyter,nbgrader,530,2016-08-02 22:10:45,open,huwf
jupyter,nbgrader,531,2016-08-15 23:06:12,closed,jhamrick
jupyter,nbgrader,532,2016-08-18 15:11:22,closed,davis68
jupyter,nbgrader,533,2016-08-20 15:14:53,closed,jhamrick
jupyter,nbgrader,534,2016-08-20 16:21:49,closed,jhamrick
jupyter,nbgrader,535,2016-08-20 16:35:55,closed,jhamrick
jupyter,nbgrader,536,2016-08-21 21:30:03,closed,jhamrick
jupyter,nbgrader,537,2016-08-25 10:09:23,closed,MrMikeWolf
jupyter,nbgrader,538,2016-08-27 15:39:09,closed,jhamrick
jupyter,nbgrader,539,2016-09-03 23:47:07,open,kthyng
jupyter,nbgrader,540,2016-09-06 23:09:25,closed,jhamrick
jupyter,nbgrader,541,2016-09-08 04:29:40,closed,whositwhatnow
jupyter,nbgrader,542,2016-09-08 13:51:23,closed,dsblank
jupyter,nbgrader,543,2016-09-08 17:51:16,closed,jhamrick
jupyter,nbgrader,544,2016-09-08 19:06:11,open,dsblank
jupyter,nbgrader,545,2016-09-08 22:24:52,closed,jhamrick
jupyter,nbgrader,546,2016-09-09 00:01:21,closed,jhamrick
jupyter,nbgrader,547,2016-09-09 00:04:08,open,jhamrick
jupyter,nbgrader,548,2016-09-09 00:56:44,closed,jhamrick
jupyter,nbgrader,549,2016-09-09 01:10:27,open,jhamrick
jupyter,nbgrader,550,2016-09-09 01:51:17,closed,jhamrick
jupyter,nbgrader,551,2016-09-09 01:54:43,closed,jhamrick
jupyter,nbgrader,552,2016-09-09 11:12:55,open,dsblank
jupyter,nbgrader,553,2016-09-09 16:43:20,open,randy3k
jupyter,nbgrader,554,2016-09-10 10:31:37,closed,dsblank
jupyter,nbgrader,555,2016-09-12 15:36:21,open,dsblank
jupyter,nbgrader,556,2016-09-13 19:01:06,closed,whositwhatnow
jupyter,nbgrader,557,2016-09-19 16:14:25,closed,bretmarshall16
